rated,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_name
TRUE,32,resign,white,10+0,1789,1538,Blumenfeld Countergambit #2
TRUE,96,resign,black,15+0,1841,1921,Center Game: Berger Variation
TRUE,92,draw,draw,8+10,1926,1737,Zukertort Opening: Queenside Fianchetto Variation
TRUE,64,resign,black,8+2,1629,1887,Queen's Pawn Game #2
TRUE,10,resign,black,5+5,1860,1712,King's Gambit Accepted |  King's Knight Gambit
TRUE,85,resign,white,20+8,1500,1568,Reti Opening: Reti Accepted
TRUE,40,resign,black,10+0,1780,2132,Sicilian Defense: Najdorf Variation
TRUE,58,resign,black,10+0,966,1124,Scandinavian Defense
TRUE,26,outoftime,black,15+15,884,951,Nimzo-Larsen Attack: Modern Variation
TRUE,4,outoftime,black,15+15,945,1070,King's Knight Opening
TRUE,118,mate,black,10+0,971,1149,King's Pawn Game: Nimzowitsch Defense
TRUE,11,mate,white,15+15,1238,985,Van't Kruijs Opening
TRUE,163,outoftime,draw,10+0,972,1247,English Opening: King's English Variation
TRUE,95,mate,white,10+0,1107,961,Nimzowitsch Defense: Mikenas Variation
TRUE,37,resign,black,10+0,974,1129,Queen's Pawn Game: Chigorin Variation
TRUE,101,mate,white,10+2,1203,970,Center Game #2
TRUE,80,outoftime,black,10+0,998,937,French Defense: Pelikan Variation
TRUE,78,resign,black,10+0,1016,1126,Van't Kruijs Opening
TRUE,89,outoftime,draw,10+0,1025,1153,French Defense: Mediterranean Defense
TRUE,42,mate,black,10+0,1047,1151,Queen's Pawn Game: Chigorin Variation
TRUE,8,outoftime,black,10+0,998,1016,Ponziani Opening: Romanishin Variation
TRUE,101,outoftime,white,10+0,1127,1044,King's Pawn Game: Wayward Queen Attack
TRUE,65,outoftime,white,10+0,1020,1200,Queen's Pawn Game: Zukertort Variation
TRUE,60,mate,black,10+0,1069,1071,Queen's Pawn Game: Symmetrical Variation
TRUE,71,draw,draw,10+0,1071,1068,Queen's Pawn Game: Mason Attack
TRUE,44,resign,black,10+0,1115,1223,Queen's Pawn Game: Chigorin Variation
TRUE,20,resign,black,10+0,1190,1213,Queen's Pawn Game: Chigorin Variation
TRUE,41,resign,white,10+0,1337,1337,King's Knight Opening
TRUE,40,resign,black,10+0,1500,1500,Scandinavian Defense
TRUE,27,resign,white,25+25,1500,1571,Philidor Defense: Exchange Variation #2
TRUE,59,resign,black,15+10,1367,1866,Van't Kruijs Opening
TRUE,19,mate,white,10+0,1590,1373,Owen Defense
TRUE,50,mate,black,10+0,1377,1667,Hungarian Opening
TRUE,34,resign,black,10+0,1558,1358,Ruy Lopez: Closed Variations |  Rosen Attack
TRUE,15,mate,white,5+8,1476,1367,Owen Defense
TRUE,52,resign,black,5+8,1376,1469,Van't Kruijs Opening
TRUE,65,mate,white,5+8,1460,1386,Owen Defense
TRUE,67,resign,white,10+0,1372,1408,Philidor Defense #3
TRUE,31,resign,black,5+5,1373,2148,Sicilian Defense: French Variation
FALSE,130,mate,black,8+0,1500,1395,French Defense #2
TRUE,125,mate,white,8+0,1382,1414,French Defense: Exchange Variation
TRUE,76,resign,black,15+5,1320,1400,French Defense: Knight Variation
TRUE,121,resign,white,15+5,1383,1330,Torre Attack #2
FALSE,53,resign,white,30+0,1383,1242,Queen's Pawn Game: Zukertort Variation
TRUE,116,outoftime,black,16+0,1469,1357,French Defense: Advance Variation |  Paulsen Attack
FALSE,47,resign,white,25+0,959,1357,Creepy Crawly Formation: Classical Defense
FALSE,53,resign,white,25+0,1357,959,Queen's Pawn Game: Mason Attack
FALSE,76,mate,black,25+0,959,1357,Creepy Crawly Formation: Classical Defense
TRUE,110,draw,draw,15+10,1588,1691,Italian Game: Giuoco Pianissimo |  Normal
TRUE,67,mate,white,15+3,1541,1586,Sicilian Defense: Accelerated Dragon |  Modern Variation
TRUE,17,resign,white,30+5,1517,1320,Elephant Gambit
TRUE,39,mate,white,25+15,1569,1569,Nimzo-Larsen Attack: Classical Variation
TRUE,94,resign,black,30+0,1563,1498,French Defense: Tarrasch Variation
TRUE,37,resign,white,10+10,1903,1512,Nimzo-Indian Defense: Ragozin Variation
TRUE,37,mate,white,20+0,1612,1450,Caro-Kann Defense: Exchange Variation
FALSE,34,resign,white,15+15,1327,1450,Caro-Kann Defense: Hillbilly Attack
FALSE,41,outoftime,white,10+0,1245,1450,Caro-Kann Defense: Advance Variation
FALSE,30,resign,black,15+7,1921,1451,Latvian Gambit
TRUE,51,resign,white,10+0,1462,1464,Global Opening
TRUE,79,mate,white,10+0,1450,1486,King's Gambit Accepted |  Bishop's Gambit |  Lopez Defense
TRUE,83,resign,white,10+0,1439,1418,King's Gambit Accepted |  Bishop's Gambit
TRUE,14,resign,black,8+8,1728,1500,Italian Game: Two Knights Defense
TRUE,21,resign,white,10+0,1547,1563,Alekhine Defense: Scandinavian Variation
TRUE,47,resign,white,10+0,1863,1567,Alekhine Defense
TRUE,38,resign,white,10+0,1559,1423,Horwitz Defense
TRUE,34,resign,black,10+0,1570,1611,Modern Defense: Geller's System
TRUE,39,resign,white,10+0,1562,1582,Alekhine Defense
TRUE,43,resign,white,5+9,1576,1386,Queen's Pawn Game: Mason Attack
TRUE,41,mate,white,5+8,1353,1595,Caro-Kann Defense: Accelerated Panov Attack
TRUE,49,resign,white,16+7,1591,1326,Queen's Pawn Game: Mason Attack
TRUE,38,outoftime,black,10+10,1560,1580,Alekhine Defense: Scandinavian Variation
TRUE,70,outoftime,black,5+5,1727,1574,Scandinavian Defense: Modern Variation #2
TRUE,48,resign,black,10+0,1579,1841,Indian Game: East Indian Defense
TRUE,50,resign,black,10+0,1877,1558,French Defense: Steinitz Variation #2
TRUE,57,resign,white,10+0,1536,1962,Trompowsky Attack
TRUE,148,outoftime,draw,10+0,1529,1763,Queen's Pawn Game: Mason Attack
TRUE,62,mate,black,10+7,1590,1515,Scandinavian Defense: Modern Variation #2
TRUE,29,resign,white,10+0,1653,1522,Dutch Defense
TRUE,52,mate,black,10+0,1675,1505,Scandinavian Defense: Panov Transfer
TRUE,26,mate,black,10+0,1547,1491,Scandinavian Defense: Panov Transfer
TRUE,59,resign,black,10+0,1507,1399,Englund Gambit
TRUE,2,draw,draw,10+0,1641,1502,Scandinavian Defense
TRUE,195,draw,draw,10+0,1496,1703,London System
TRUE,56,resign,black,10+0,1482,1484,Scandinavian Defense: Modern Variation #2
TRUE,40,resign,black,10+0,1486,1909,Modern Defense
TRUE,31,mate,white,10+0,1919,1488,English Opening: Caro-Kann Defensive System
TRUE,60,resign,black,10+0,1488,2192,Indian Game
TRUE,45,resign,white,10+0,1470,1684,Queen's Pawn Game: Mason Attack
TRUE,63,draw,draw,5+8,1465,1659,Dutch Defense: Fianchetto Attack
TRUE,17,resign,white,10+0,1586,1473,Queen's Pawn Game: London System
TRUE,34,resign,white,10+0,1548,1488,Alekhine Defense
TRUE,36,mate,black,10+0,1500,1501,Indian Game
TRUE,62,mate,black,10+0,1509,1487,Alekhine Defense: Modern Variation |  Main Line
TRUE,46,draw,draw,7+5,1356,1491,Scandinavian Defense
TRUE,34,resign,black,10+0,1495,1771,Indian Game
TRUE,38,resign,white,5+5,1529,1639,French Defense: Knight Variation
TRUE,107,resign,white,5+5,1631,1537,Philidor Defense: Hanham Variation
TRUE,42,resign,black,5+5,1546,1621,Sicilian Defense #2
TRUE,35,resign,white,5+5,1568,1636,French Defense: Pelikan Variation
TRUE,122,mate,black,5+5,1354,1631,French Defense: Schlechter Variation
TRUE,71,mate,white,5+5,1626,1384,Sicilian Defense: Chekhover Variation
TRUE,42,resign,black,5+5,1639,1813,Modern Defense: Mongredien Defense #2
TRUE,2,outoftime,black,5+5,1646,1795,Queen's Pawn Game
TRUE,11,resign,white,5+5,1646,939,Slav Defense
TRUE,54,resign,black,5+5,1657,1678,Pirc Defense: Classical Variation
TRUE,58,resign,white,5+5,1667,1668,Modern Defense: Three Pawns Attack
TRUE,42,resign,black,5+5,1683,1599,King's Gambit Declined |  Queen's Knight Defense
TRUE,116,draw,draw,5+5,1596,1686,Modern Defense
TRUE,74,mate,black,5+5,1769,1659,English Opening: Great Snake Variation
TRUE,54,mate,black,5+5,1668,1761,Horwitz Defense
TRUE,85,resign,white,5+5,1752,1677,English Opening: Anglo-Indian Defense
TRUE,38,resign,black,5+5,1688,1743,Sicilian Defense: Kan Variation |  Wing Attack
TRUE,41,resign,white,5+5,1582,1704,French Defense: Knight Variation
TRUE,121,mate,white,5+5,1693,1666,Sicilian Defense: Chekhover Variation
TRUE,30,resign,black,5+5,1676,1680,French Defense: Knight Variation
TRUE,64,resign,black,10+3,1142,1679,Queen's Pawn Game #2
TRUE,15,mate,white,10+3,1678,1148,Danish Gambit Accepted |  Classical Defense
TRUE,40,resign,black,10+3,1154,1676,Mieses Opening
TRUE,128,draw,draw,10+3,1686,1098,Carr Defense
TRUE,48,resign,black,10+3,1102,1685,Polish Opening
TRUE,51,mate,white,10+3,1684,1107,French Defense: Mediterranean Defense
TRUE,71,resign,black,5+5,1493,1678,French Defense #2
TRUE,60,resign,white,5+5,1525,1693,Queen's Pawn Game: Zukertort Variation
TRUE,58,mate,black,5+5,1709,1681,Horwitz Defense
TRUE,60,resign,black,5+5,1692,1699,Bird Opening: Dutch Variation
TRUE,40,resign,white,5+5,1688,1704,English Opening: Great Snake Variation
TRUE,29,outoftime,white,5+5,1699,1497,English Opening: Caro-Kann Defensive System
TRUE,98,resign,black,5+5,1703,1943,English Opening: Anglo-Indian Defense
TRUE,71,resign,black,5+5,1694,1692,French Defense: Marshall Variation
TRUE,135,draw,draw,5+5,1696,1564,English Opening: Great Snake Variation
TRUE,34,mate,black,5+5,1572,1688,French Defense: Exchange Variation
TRUE,60,mate,black,5+5,1392,1684,French Defense: Tarrasch Variation |  Open System
TRUE,47,resign,black,5+5,1707,1696,English Opening: Symmetrical Variation |  Normal Variation
TRUE,23,resign,white,5+5,1684,1720,Queen's Gambit Refused: Albin Countergambit |  Normal Line
TRUE,78,mate,black,5+5,1733,1672,English Opening: Symmetrical Variation
TRUE,35,mate,white,5+5,1721,1736,King's Indian Defense
TRUE,53,resign,white,5+5,1724,1733,King's Indian Attack
TRUE,120,mate,black,5+5,1746,1712,English Opening: Caro-Kann Defensive System
TRUE,41,mate,white,5+5,1741,1496,English Opening: Agincourt Defense
TRUE,42,resign,black,15+15,1295,1240,Slav Defense: Bonet Gambit
TRUE,63,resign,white,15+2,1430,1302,Queen's Pawn Game: Torre Attack
FALSE,23,resign,black,15+2,1302,1248,Queen's Gambit Refused: Marshall Defense
TRUE,32,resign,black,10+0,1314,1270,Queen's Gambit Accepted: Old Variation
FALSE,73,resign,white,15+2,1445,1314,Queen's Gambit Declined: Queen's Knight Variation
TRUE,90,resign,black,15+15,1321,1451,Queen's Gambit Declined: Modern Variation
TRUE,41,mate,white,15+15,1300,1333,Sicilian Defense: Canal Attack |  Main Line
TRUE,43,resign,white,15+2,1318,1449,Queen's Gambit Refused: Marshall Defense
TRUE,38,resign,black,15+2,1450,1303,Benoni Defense: Classical Variation |  Main Line
TRUE,41,mate,white,15+2,1290,1367,Queen's Gambit Accepted: Old Variation
TRUE,84,resign,black,15+2,1300,1330,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2
TRUE,56,resign,black,15+2,1209,1291,Nimzo-Larsen Attack: Modern Variation #4
TRUE,30,resign,black,15+2,1299,1418,Semi-Slav Defense: Accelerated Move Order
FALSE,6,resign,white,40+20,1814,1299,Italian Game
TRUE,67,resign,white,15+2,1348,1308,King's Pawn Game: Wayward Queen Attack
TRUE,56,resign,black,15+2,1318,1366,Queen's Gambit Accepted: Old Variation
TRUE,103,resign,white,15+2,1324,1329,Ponziani Opening: Jaenisch Counterattack
TRUE,40,mate,black,15+2,1345,1187,Queen's Gambit Accepted: Old Variation
TRUE,52,resign,black,15+2,1352,1149,Queen's Gambit Declined: Queen's Knight Variation
TRUE,57,draw,draw,15+2,1350,1429,Queen's Gambit Declined: Exchange Variation |  Positional Variation
TRUE,23,resign,white,15+2,1403,1340,Englund Gambit Declined |  Reversed French
TRUE,39,mate,white,15+2,1322,1072,Queen's Gambit Accepted: Old Variation
TRUE,52,resign,black,15+2,1331,1382,Queen's Gambit Refused: Albin Countergambit
TRUE,41,resign,white,15+2,1373,1341,Queen's Gambit Accepted: Rosenthal Variation
TRUE,33,resign,white,15+15,1350,1265,Scotch Game
TRUE,58,resign,black,15+15,1270,1299,Queen's Pawn Game: Chigorin Variation
TRUE,31,mate,white,15+15,1223,1282,Scandinavian Defense: Mieses-Kotroc Variation
TRUE,15,resign,white,15+15,1289,1306,Four Knights Game: Italian Variation
TRUE,32,resign,black,15+15,1007,1268,Italian Game: Hungarian Defense
TRUE,45,resign,white,10+0,1170,1179,Center Game
TRUE,25,resign,white,10+0,1442,1183,Ruy Lopez: Morphy Defense |  Caro Variation
TRUE,15,resign,white,15+15,1172,1170,Russian Game: Three Knights Game
TRUE,62,resign,black,15+15,1178,1346,Caro-Kann Defense: Classical Variation
TRUE,59,resign,white,15+15,1171,1190,Italian Game: Classical Variation |  Center Attack
TRUE,51,resign,white,15+15,1175,1329,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation
TRUE,22,resign,black,15+15,1273,1160,Queen's Pawn Game
TRUE,27,resign,white,10+0,1154,974,Philidor Defense
TRUE,34,resign,black,15+15,1167,1122,Ruy Lopez: Berlin Defense #2
TRUE,79,outoftime,white,10+0,1439,1171,Ruy Lopez: Morphy Defense |  Graz Variation
TRUE,73,resign,white,15+15,1245,1170,Italian Game: Classical Variation |  Giuoco Pianissimo
TRUE,74,mate,black,10+0,1250,1156,Hungarian Opening
TRUE,92,resign,black,10+0,1164,1263,Ruy Lopez: Morphy Defense |  Caro Variation
TRUE,26,resign,black,15+15,1173,1251,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
TRUE,40,mate,black,15+15,1089,1165,Giuoco Piano
TRUE,77,resign,white,10+0,1278,1173,King's Pawn Game: Macleod Attack
TRUE,58,resign,black,15+15,1178,1391,Ruy Lopez: Classical Variation
TRUE,51,mate,white,15+15,1164,1293,Ruy Lopez: Morphy Defense |  Graz Variation
TRUE,73,outoftime,white,10+0,1353,1170,Italian Game: Classical Variation #2
TRUE,50,mate,black,15+15,1030,1162,Queen's Pawn Game: Zukertort Variation
TRUE,52,resign,black,15+15,1176,1118,Petrov's Defense
TRUE,11,mate,white,15+15,1353,1181,Bishop's Opening: Boi Variation
TRUE,61,resign,white,15+15,1184,1184,Scotch Game
TRUE,19,resign,white,15+15,1171,1252,Russian Game: Three Knights Game
TRUE,51,resign,white,15+15,1157,1234,Italian Game: Two Knights Defense |  Modern Bishop's Opening
TRUE,12,resign,black,15+15,1034,1149,Queen's Pawn Game: Chigorin Variation
TRUE,86,draw,draw,15+15,1156,886,Italian Game
TRUE,27,mate,white,15+15,1142,1226,French Defense: Normal Variation
TRUE,86,mate,black,15+15,1042,1133,King's Pawn Game: Leonardis Variation
TRUE,61,mate,white,15+15,1123,1084,Elephant Gambit: Paulsen Countergambit
TRUE,53,mate,white,15+15,1247,1122,King's Pawn Game: Leonardis Variation
TRUE,50,mate,black,15+15,1070,1112,Van't Kruijs Opening
TRUE,16,resign,white,15+15,1099,1173,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit
TRUE,110,outoftime,black,10+0,1114,1027,French Defense: Two Knights Variation
TRUE,45,mate,white,15+15,914,1133,Three Knights Opening
TRUE,93,mate,white,15+15,1125,996,Russian Game: Three Knights Game
TRUE,105,resign,white,15+15,1242,1125,Vienna Game: Falkbeer Variation
TRUE,60,resign,black,15+15,1133,1234,Giuoco Piano
TRUE,58,mate,black,15+15,981,1127,Ruy Lopez
TRUE,65,mate,white,15+15,1111,1219,Four Knights Game: Spanish Variation
TRUE,56,mate,black,15+15,1126,1054,Philidor Defense
TRUE,64,resign,black,15+15,1147,908,Goldsmith Defense: Picklepuss Defense
TRUE,4,resign,black,15+15,914,1141,Ware Opening
TRUE,58,resign,black,10+0,1984,1948,Modern Defense: Standard Defense
TRUE,34,resign,black,10+0,1954,2158,Sicilian Defense: Closed Variation
FALSE,101,resign,white,10+0,2008,1954,English Opening: Anglo-Scandinavian Defense |  Schulz Gambit
FALSE,35,resign,black,10+0,1954,2008,Sicilian Defense: Grand Prix Attack
FALSE,54,resign,black,10+0,2008,1954,English Opening: Anglo-Indian Defense
FALSE,116,resign,black,10+0,1954,2008,Nimzo-Larsen Attack: English Variation
TRUE,115,mate,white,10+0,2100,1960,Indian Game
TRUE,48,draw,draw,10+0,1945,1961,Scandinavian Defense: Marshall Variation
TRUE,56,draw,draw,10+0,1982,1960,Scandinavian Defense
TRUE,54,resign,black,10+0,1974,1899,Nimzo-Larsen Attack: Classical Variation
TRUE,37,resign,white,10+0,2068,1982,Pirc Defense: Austrian Attack |  Unzicker Attack
TRUE,81,resign,white,10+0,1959,2028,Nimzo-Larsen Attack
TRUE,45,resign,white,10+0,2005,1969,Bird Opening
TRUE,161,mate,white,10+0,1960,1868,Nimzo-Larsen Attack: English Variation
TRUE,88,resign,black,10+0,1964,2287,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
TRUE,148,draw,draw,10+0,1914,1965,Scandinavian Defense: Modern Variation #2
TRUE,119,mate,white,10+0,1951,2049,Nimzo-Larsen Attack: Classical Variation
TRUE,60,resign,black,10+0,2149,1933,Budapest Defense: Adler Variation
TRUE,34,mate,black,10+0,1599,1929,Scandinavian Defense: Icelandic-Palme Gambit
TRUE,94,resign,black,10+0,1882,1919,Scandinavian Defense: Icelandic-Palme Gambit
TRUE,122,mate,black,10+0,1699,1914,Scandinavian Defense: Modern Variation
TRUE,44,resign,black,10+0,1916,2285,Nimzo-Larsen Attack: Symmetrical Variation
TRUE,26,resign,black,10+0,1936,1638,Nimzo-Larsen Attack: Modern Variation #4
TRUE,116,resign,black,10+0,1758,1929,Scandinavian Defense: Modern Variation #2
TRUE,31,resign,white,10+0,1265,1957,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
TRUE,133,mate,white,10+0,1954,1578,King's Indian Defense: Normal Variation |  Rare Defenses
FALSE,65,resign,white,5+5,1984,2050,Sicilian Defense: Closed
FALSE,62,mate,black,5+5,2050,1627,Reti Opening
FALSE,62,resign,black,5+5,1627,2050,French Defense: Normal Variation
FALSE,42,mate,black,5+5,2050,1627,Zukertort Opening: Slav Invitation
FALSE,42,resign,black,5+5,1627,2050,Alekhine Defense
FALSE,158,draw,draw,5+5,1617,2050,London System
FALSE,31,resign,white,5+5,2050,1852,Scandinavian Defense: Marshall Variation
FALSE,46,resign,black,5+5,1981,2050,English Opening: Anglo-Indian Defense |  King's Indian Formation
FALSE,20,resign,black,5+5,2050,1981,Caro-Kann Defense: Alekhine Gambit
FALSE,73,mate,white,10+5,1901,1164,Ruy Lopez: Morphy Defense |  Caro Variation
FALSE,35,mate,white,11+5,1164,1435,Scandinavian Defense: Mieses-Kotroc Variation
FALSE,71,outoftime,white,10+0,1435,1164,Italian Game: Giuoco Pianissimo
FALSE,46,resign,white,11+5,1164,1435,Four Knights Game: Spanish Variation
FALSE,52,resign,black,10+5,1164,1901,Four Knights Game: Spanish Variation |  Classical Variation
TRUE,52,outoftime,black,10+0,1245,1228,Ruy Lopez
TRUE,70,outoftime,black,10+0,1287,1099,Sicilian Defense
FALSE,49,resign,white,10+15,1866,1099,Slav Defense: Czech Variation
TRUE,75,resign,white,10+0,1211,1230,Sicilian Defense
TRUE,61,mate,white,10+0,1344,1500,Sicilian Defense
FALSE,41,resign,white,10+10,1834,1500,Philidor Defense: Exchange Variation
FALSE,46,resign,black,10+10,1500,1834,Richter-Veresov Attack
FALSE,53,mate,white,10+5,1635,1500,Blackmar-Diemer Gambit: Teichmann Variation
TRUE,52,mate,black,10+0,1456,1604,Queen's Gambit Accepted
TRUE,36,resign,black,10+0,1378,1318,French Defense: Knight Variation
TRUE,64,resign,black,10+0,1500,1487,Slav Defense #2
TRUE,65,resign,white,15+15,1714,1709,Franco-Benoni Defense
TRUE,71,resign,white,15+15,1613,1729,French Defense: Advance Variation |  Paulsen Attack
TRUE,50,resign,black,15+15,1731,2127,Robatsch (Modern) Defense
TRUE,54,mate,black,15+15,1739,1840,Benoni Defense: King's Pawn Line
TRUE,76,mate,black,15+15,1760,1718,French Defense: Advance Variation #2
TRUE,61,resign,white,15+15,1708,1729,French Defense: Advance Variation
TRUE,53,resign,white,15+15,1721,1643,Queen's Gambit Declined
TRUE,24,resign,black,15+15,1707,1712,French Defense: Tarrasch Variation |  Open System |  Suechting Line
TRUE,64,mate,black,10+2,1170,1662,Scandinavian Defense
TRUE,51,resign,white,5+5,1261,1237,Mieses Opening
TRUE,71,mate,white,10+5,1100,1306,Zukertort Opening: Quiet System
FALSE,49,mate,white,10+5,1590,1100,Philidor Defense: Nimzowitsch Variation
FALSE,34,mate,black,10+5,1100,1590,Zukertort Opening: Reversed Mexican Defense
TRUE,88,outoftime,black,5+5,1302,875,King's Pawn Game: Leonardis Variation
TRUE,11,draw,draw,7+5,1234,1335,Queen's Pawn Game: Symmetrical Variation
TRUE,11,mate,white,7+5,1522,1500,Russian Game: Damiano Variation
TRUE,86,resign,black,10+0,2306,2405,Four Knights Game: Halloween Gambit
TRUE,58,resign,black,10+0,2422,2386,Sicilian Defense: Alapin Variation |  Smith-Morra Declined
