Symbol,S1.WT.1,S5.WT.2,S2.BlimpKO.1,S6.BlimpKO.2,S3.TbetKO.1,S7.TbetKO.2,S4.DKO.1,S8.DKO.2
Myo10,-0.035222615,0.382686302,0.442521891,-0.439055265,0.24801505,-0.044581872,0.141472396,0.276645038
Fam134b,4.139609017,4.289879442,4.47368521,4.565319724,5.161250389,4.91111724,5.078015977,5.212504839
Zfp622,5.315837085,5.485578869,5.402117609,5.402117609,5.395730373,5.612088012,5.208794343,5.425336229
Ank,4.532897269,4.445351682,4.111822915,4.035366109,4.172732493,4.630285163,3.694909096,3.97797542
Gm9948,-2.019160518,-1.793505617,-4.263402066,-2.943348217,-3.664295147,-2.104764501,-3.152113862,-3.231830576
Otulin,6.186859733,6.28975836,6.17201177,6.141445776,6.175891109,6.286181863,6.05095612,6.18991271
Fam105a,6.935314908,6.829397653,6.72879424,6.590343612,6.411680978,6.42613543,6.14780801,6.229797188
Trio,0.204718983,0.387003838,0.051412522,0.873030898,0.723054184,0.796408459,0.911528792,0.728789069
Ctnnd2,-1.26993505,-1.498580794,-2.135191803,-1.275203402,-0.590495295,-0.713731966,-1.303405515,-1.15748861
Dap,6.558002482,6.655789307,6.596551865,6.474394903,6.499217001,6.617455464,6.348602478,6.544216983
Ankrd33b,-4.239473827,-3.342881414,-2.667366387,-1.157529512,-2.612775504,-1.32525249,-1.120185639,-1.137855411
Ropn1l,0.181240819,-0.426987017,1.39320932,0.826412232,-0.491134921,-0.780116178,0.50202624,1.100678886
March6,4.982109118,4.979284731,4.88934861,5.029027811,4.849315458,4.927966168,4.807759123,4.866616997
Cct5,7.10103912,7.325677791,7.475756825,7.475243799,7.215791747,7.268126049,7.408892063,7.589495661
Fam173b,3.554913683,3.171955004,3.119762802,3.15054244,2.452079597,2.616917834,2.93747025,2.610199282
Sema5a,-4.824870477,-6.739003518,-6.959695362,-4.219886394,-4.061357623,-6.104009105,-8.089217063,-6.067820778
Cpq,-0.520223039,-0.144246345,0.453589977,0.887127718,-0.050547659,0.371073214,-0.113458024,0.535517481
Mtdh,5.502625608,5.576194504,5.657129152,5.557526347,5.819117398,5.826387136,5.802731468,5.806608734
NA,-1.373617287,-0.730800619,-0.353394184,-2.467743693,-1.74448391,-0.730800619,-0.910741329,-1.811133408
Laptm4b,-0.783507824,-1.162264433,-0.695039642,-0.086509097,0.490953787,0.374670247,-0.392414619,0.289039036
Matn2,-2.950712596,-3.394037692,-3.835091356,-1.675363574,1.499906842,1.739733932,-1.025252162,-1.326451295
Rpl30,7.196020448,7.403607387,7.192556819,7.353001803,6.985187726,7.461086908,6.697447332,7.367544168
Hrsp12,3.49313715,3.775296601,3.764828997,3.60742616,3.407462741,3.731137623,3.302892924,3.758591683
Pop1,2.115725246,2.30342847,2.173899509,2.253487426,2.15180704,1.768717441,1.947316315,2.003221143
Stk3,0.464201273,0.714323604,0.68867335,0.632984338,0.440151941,0.683991038,1.019026358,1.120933198
Osr2,-1.148377624,-0.498881304,0.378727622,0.909765698,-1.401192796,-2.326652228,-0.368318992,-0.66399569
Vps13b,3.990169858,3.745258525,3.759522123,3.82007734,4.003577407,3.840330732,3.945279039,3.704131417
Cox6c,6.615656009,6.645615535,6.63200995,6.311903063,6.267042068,6.392785967,6.302937622,6.6719847
Polr2k,1.028184877,1.334539859,0.880826444,0.238446747,-0.217969913,0.83220054,0.673525442,-0.895062671
Spag1,0.729192643,0.44844591,0.156496135,-0.996261894,-0.548592177,-0.882401107,-0.417856016,-1.155307517
Rnf19a,3.736140685,3.776168275,3.879054331,3.729480688,3.611722047,3.839580073,4.113334492,4.261944125
Ankrd46,3.770006229,3.539158312,4.097322811,3.83990526,3.588599824,3.851645666,4.417085411,4.355880686
Pabpc1,8.814766812,8.945651953,9.014752858,8.994505553,8.868699362,9.082481678,8.814766812,9.033255969
Ywhaz,6.676674627,6.745321597,6.489645935,6.656306054,6.565383487,6.651428856,6.576181802,6.623257583
Zfp706,4.476082708,4.442409175,4.509882222,4.516499434,4.533879394,4.629675715,4.447677957,4.576303564
Ncald,5.041532792,5.002730565,4.282455759,4.24030531,3.274985523,4.168008807,3.040212641,2.831573257
Rrm2b,3.565196018,3.480159062,3.327601342,3.477610172,3.527199786,3.485971522,3.425255617,3.321762432
Gm3362,5.914508685,6.20693277,6.044928635,6.334751973,5.694861401,6.291509323,5.890181309,6.430040618
Ubr5,5.137915518,5.015441847,5.181164738,5.216462904,5.383756135,5.234830492,5.545614294,5.356389147
Klf10,4.473235986,4.258434103,4.29383756,4.281244764,4.231820572,4.292267156,4.36055266,4.415461761
Azin1,5.076370852,5.026869203,5.147430746,4.999954723,5.13178396,5.042436197,5.190737314,5.194623241
Atp6v1c1,5.009467157,5.076519667,4.987416591,4.92132979,4.802237461,4.862845515,4.966760954,4.959986974
Fzd6,-3.645700848,-3.052494731,-2.676827238,-3.184767935,-3.212040456,-3.348199766,-1.761086813,-1.315700143
Slc25a32,3.649892362,3.704732761,3.580504711,3.676541182,3.48154762,3.435866748,3.34067231,3.515848996
Dcaf13,5.004911967,5.126773041,5.133117032,5.136676506,5.04627976,5.002886391,5.036548586,5.210703882
Lrp12,-1.46390034,-1.380349228,-0.332020228,-0.194204931,-0.73911224,-0.420417653,-0.914379921,-0.153179437
Oxr1,4.251789742,4.345597757,4.058186083,4.298087541,4.14721554,4.18402885,4.053381446,4.216745052
Angpt1,-4.697709728,-4.661521401,-5.553395985,-2.481403714,-3.580517678,-2.377228388,-4.047377703,-1.98608519
Eif3e,6.215665382,6.518986516,6.532470121,6.544218544,6.2196074,6.574038283,6.429123675,6.701640276
Emc2,4.507763502,4.601441019,4.430919914,4.431570476,4.248767446,4.269772618,4.142623764,4.318790947
Nudcd1,2.598499859,2.68965036,2.552512394,2.690076468,2.431344831,2.544848753,2.516279707,2.573297798
Eny2,3.47532068,3.411864231,3.4650453,3.47532068,3.236089104,3.096365141,3.18091023,3.302522112
Pkhd1l1,-3.727876443,-3.727876443,-2.955089455,-3.242669506,-4.582383941,-4.458150584,-3.306460651,-4.304926221
Ebag9,4.075345389,4.161725409,4.022897561,4.05990476,4.184949474,4.265035243,3.847901175,3.983160698
Gm5471,1.688143625,2.190482943,1.593111039,2.5382129,0.920735299,1.399205372,1.529468526,1.399205372
Trps1,2.162805055,2.190786928,2.253526129,2.041516731,2.069018568,1.810922888,2.458234296,2.266233618
Eif3h,8.346458115,8.570090214,8.7288765,8.622571241,8.299349166,8.603422652,8.597568121,8.817807809
Utp23,3.540283513,3.492439841,3.269301957,3.377538023,3.220393995,3.113958681,2.992822881,2.943585305
Rad21,6.446665579,6.471736201,6.472913421,6.538668051,6.333431036,6.387872653,6.377979175,6.407583042
Gm10020,5.217641717,5.710536107,5.845994581,5.908169497,5.424932837,5.699557722,5.490101747,6.150019279
Med30,6.027372533,6.106360693,5.646223094,5.506331551,5.560677066,5.742897549,5.612879372,5.643550664
Ext1,1.221018963,1.247484384,1.723183441,1.726983542,1.986440072,2.022426054,2.382796723,2.797139736
Enpp2,-1.151607028,-0.99770739,-0.681401484,-1.026656486,-1.065922501,-2.680863581,0.189179567,0.728946777
Taf2,3.906376633,3.891804606,3.961676951,3.837693709,4.027462116,3.755617621,4.00348227,3.7130129
Dscc1,0.804462111,1.113900535,1.74659339,0.908493576,0.749555303,1.026208369,0.895323065,1.295296926
Deptor,-2.035068073,-2.019694605,-3.171859176,-3.333805755,-1.692371441,-2.130516464,-3.010209039,-3.010209039
Mrpl13,5.491680916,5.628930153,5.458878227,5.532457905,5.196897215,5.308346115,5.274807681,5.683840713
Mtbp,2.312711716,2.155448104,2.075577625,1.624749502,2.41996002,1.994412073,2.107764186,2.018414769
Sntb1,3.81791293,3.873178496,3.781357592,4.147145809,4.448235149,4.427844823,4.202747826,4.175389338
Zhx2,2.66223333,2.701236766,2.862900338,3.240680267,3.130646717,3.25034262,3.184035072,3.337699322
Derl1,4.932921381,4.963714023,4.857715437,4.782920308,4.785933913,5.023697413,4.749978705,4.947258439
Tbc1d31,1.302662956,1.220590808,1.155040819,0.853712557,1.403788052,1.097302964,1.071041447,0.939507317
9130401M01Rik,4.154690527,4.374894099,4.366538552,4.34659562,4.135903121,4.479911609,4.229330278,4.429089911
Zhx1,4.027543916,4.116158315,3.785021764,4.011348691,4.025420864,4.004625315,3.861920077,3.738551822
Atad2,4.284401021,4.158347772,4.150366319,4.117831624,4.318944175,4.033375792,4.238663943,4.040465174
Wdyhv1,4.486112214,4.291616719,4.553380168,4.346746439,4.239039666,3.860559551,4.429966244,4.009127896
NA,1.600970818,1.646821878,1.289886572,1.533442525,1.199417821,1.518107929,1.097581387,0.89108763
Fbxo32,3.581711159,3.542863883,3.486406927,3.486476663,3.391703737,3.680267341,3.398602121,3.57873325
D15Ertd621e,4.070791054,3.903201846,4.113882046,3.900290989,4.190084741,3.885971782,4.184071865,3.999512245
Tmem65,3.53545614,3.57901316,3.468770112,3.494416317,3.241664618,3.278336651,3.307141377,3.378644598
Ube2d4,1.138249597,1.038301662,1.411220952,1.117648725,0.677310334,0.539602075,0.363740934,0.256467809
Trmt12,1.463119111,1.41289817,1.09144697,1.317450597,1.111848675,1.15693144,0.986143282,0.821448295
Rnf139,4.034532015,4.118235167,4.121685475,4.212446751,3.992742305,4.192323267,4.018217697,4.091883998
Tatdn1,2.764742838,2.762319263,2.648468973,2.524130727,2.473810759,2.511475298,2.473810759,2.355883745
Gm19347,1.020420625,-0.404619204,-0.976707804,0.298641217,-2.475230263,-0.94025736,-0.080115391,-0.757748365
Ndufb9,6.743402877,6.902850884,6.784648839,6.655676744,6.413529618,6.670771461,6.441387801,6.908248329
Mtss1,1.115650985,1.322539714,2.57919065,2.760731981,3.200815681,2.749085675,3.572398769,2.886986176
Gm5045,5.536271918,5.877567748,5.734186432,5.816344918,5.430534488,5.906999749,5.564761566,5.948699855
Sqle,3.288683652,3.557301232,3.408892883,3.319905566,2.931944569,3.171482051,3.412458747,3.457331105
E430025E21Rik,4.453949865,4.443908267,4.595421401,4.517541164,4.344134437,4.479244747,4.568688195,4.614415198
Nsmce2,2.909700978,3.006082427,2.862298144,2.929011373,2.580632728,2.834043232,2.686534153,2.805466164
Trib1,1.849739852,1.905021298,1.666850643,1.9385709,2.799277586,2.719487172,3.062418521,2.88011265
Gm7083,1.8199377,2.135153134,2.229764983,1.767391719,2.284925484,1.683900731,1.794376923,1.935922733
Fam84b,2.15189887,1.894611959,1.689194076,1.730827686,2.222107405,1.958851239,1.533832299,1.368032405
9930014A18Rik,-0.699714606,-1.337258193,-2.313779557,-2.130278789,-2.986155296,-0.978538439,-1.674619929,-1.662292438
Myc,4.086271875,4.462230453,4.783505838,5.206003527,5.134289467,5.070578227,4.822433009,4.95655323
Pvt1,2.406433425,2.104805845,2.376666657,1.859525684,1.983812712,2.027809291,2.317550193,2.05157981
NA,-3.136625561,-3.539595507,-4.038170761,-3.430088879,-4.529202843,-5.646394893,-4.038170761,-6.063210909
H2afy3,-1.094406399,-2.096737467,-2.759318896,-1.856946794,-1.561524249,-2.759318896,-2.759318896,-5.695383302
Fam49b,6.100255383,6.291714396,6.287643937,6.314058,6.133787161,6.227601688,6.177183593,6.337729591
Asap1,4.01625848,3.996999918,5.208271307,4.913314086,4.076103357,4.231936563,5.162760358,5.23047941
Efr3a,5.493063031,5.63554088,5.467469293,5.613797707,5.565655003,5.632565926,5.417284198,5.551099947
Lrrc6,-1.584583031,-2.63781754,-1.850898343,-3.677978124,-3.078871205,-2.884346395,-1.850898343,-5.820410802
Tmem71,6.478740598,6.534687693,6.129213406,6.09155731,6.123064439,6.310451421,5.594751027,5.806978142
Phf20l1,5.095068742,4.711133945,4.755158454,4.634734086,5.089513622,4.369056062,4.746262657,4.303279782
Tg,-1.512546093,-0.973063574,-0.18469226,-0.765144967,-0.288072582,-0.505042372,0.426398248,1.122520289
Sla,7.245957949,7.250378052,7.177064712,7.103133272,7.319547971,7.39977222,7.207386386,7.117066449
Wisp1,-6.458768288,-4.478395543,-2.463109512,-2.566806782,-2.099581991,-1.685710855,-3.270939128,-1.919971072
Ndrg1,3.325741082,3.421058624,4.033955552,3.762340969,4.047342101,4.33159278,4.369210295,4.699134247
St3gal1,4.915675363,4.96285272,4.954226435,4.982950849,4.934181122,4.992540339,5.059462622,5.006938334
Zfat,1.279362496,1.284088648,0.853828708,1.125235911,0.48521915,0.962600343,0.71264505,0.803977414
Gm10240,8.275633599,8.452856661,8.502948114,8.698935351,8.410914262,8.525142322,8.336871645,8.755366929
Trappc9,2.639831519,2.88952111,2.830772824,3.083598985,2.474478055,2.712829561,2.824349176,3.021188445
Peg13,2.991681918,2.861444765,2.645438805,3.228488795,3.25535218,3.182409047,3.077896108,3.047234553
Gm3150,4.207302431,4.18294011,3.690647688,3.516662019,4.064605882,4.003370007,3.378062349,3.88944952
Chrac1,5.235754643,5.267923032,5.292190993,5.340514817,5.082267395,5.465784326,5.356201249,5.459599961
Ago2,4.340043388,4.3373241,4.034233638,4.477316695,4.494256794,4.352153085,4.202915996,4.066194907
Ptk2,-1.087202175,-0.856391754,-1.210808422,-1.261216806,-1.712469209,-1.020938978,-1.179698342,-1.585398279
Gm10362,2.904168808,3.077122269,2.577913042,2.857741141,2.290659428,2.914788113,2.10415134,2.6140198
Dennd3,2.883519108,2.705882162,2.580727329,2.426642311,2.876988881,2.791138536,2.624300885,2.376630463
Slc45a4,2.726665789,2.75211346,2.774520279,2.775614852,2.527892574,2.927277431,2.810112552,2.814944941
Ptp4a3,5.257086877,5.181428382,5.146726962,5.213969745,5.485522705,5.426492036,5.206244484,5.329346919
Gm3244,4.299453675,4.308769813,3.805775141,3.634894705,3.703922334,3.853111217,3.373513348,3.904425871
Gm7935,5.006407698,5.043768857,5.002704148,5.134454606,4.881822108,5.156783541,4.866681365,5.007035833
Adgrb1,-4.029246604,-4.463528397,-4.225588636,-3.937106277,-3.26573375,-2.208781443,-3.867596466,-4.556799575
Arc,-0.117940154,-0.10975092,-0.074885791,0.522941935,0.048254776,-0.466696009,-0.379989823,0.224896647
Jrk,0.29078963,0.105663465,-0.096925109,-0.099124366,0.095679167,0.364653844,0.434171387,0.694165363
Them6,4.646986845,4.95916601,4.856339552,4.973473807,4.68622541,4.927027852,4.667635972,4.829395952
Lynx1,-0.519645797,-0.16692139,0.394417401,0.553191948,1.523883524,0.990400824,1.417668998,1.050749699
Ly6d,4.036370734,4.086017432,5.176255485,5.645956481,6.299711352,5.815272531,6.109335443,5.671489802
Ly6k,-1.019249644,-0.790950008,0.978319376,1.061810363,1.509480081,1.445040962,-0.69016414,0.413236266
2010109I03Rik,-2.512164503,-3.549754049,-1.608287453,-1.701819665,-2.078504111,-1.06482082,-0.579898232,-0.311488968
Ly6e,8.498985759,8.734347984,8.860801019,9.022859043,9.178281384,9.25799877,9.25799877,9.239086132
Ly6i,0.746707217,2.638041846,0.755460548,0.416387192,0.79456685,1.568127542,1.407446487,1.941902674
Ly6a,8.626914476,8.654757832,8.752820629,8.73461914,9.386415697,9.479350658,9.328381205,9.260296961
Ly6c1,6.186385362,6.107820779,5.504285033,5.345599504,4.481206283,5.323860066,3.469317938,3.278017742
Ly6c2,11.27430682,11.27430682,10.77267054,10.65301667,9.843717246,10.44183284,9.136827343,8.990307448
I830127L07Rik,7.578225869,7.357329974,5.957695422,5.121043466,3.654507637,5.012468905,4.040442451,3.961752064
Ly6g,0.361329087,1.15527979,1.659949584,2.042035553,2.830057417,3.5010692,2.075337742,2.734943943
Zfp41,2.177767864,1.88225159,1.572132495,1.641648791,1.784677631,2.012622286,1.847235473,1.878981854
Gm19937,-0.116088672,-0.866891319,-0.078504737,0.496733663,0.508324593,0.579441384,1.165865192,0.327570706
2810039B14Rik,0.054033765,0.227165299,0.522907567,0.389452856,0.66449576,0.145711443,-0.016247081,0.527531843
Top1mt,1.993509274,1.722650488,2.111134798,2.157134525,1.895817604,1.930120659,2.028702541,2.300857999
Rhpn1,-1.984368469,-2.195689367,-1.521492511,-3.078494875,-2.745481307,-2.291512126,-2.42188459,-4.279489373
Mafa,0.138249597,0.114692316,-1.365896859,-1.996700784,-0.322689666,0.24222044,-2.13054724,-1.02720904
Zc3h3,2.042723139,1.913769859,1.636908532,1.77097705,1.449362313,1.959259163,1.488505715,1.636518192
Gsdmd,5.000286241,4.700811361,5.044777118,4.922029084,5.297314083,4.91206164,5.508547318,5.014026303
Naprt,0.614405643,0.496287231,0.77249394,-0.228035552,1.285684956,0.860697935,1.458614114,1.514680368
Eef1d,5.175746732,5.320923965,5.137842207,5.370010483,5.124406126,5.474560234,4.855292681,5.335966766
Tigd5,-0.41861603,-0.389459221,-0.84866147,-0.966376263,-0.84866147,-0.800397786,-1.274804663,-0.985625387
Pycrl,3.565040443,3.69496193,3.644147319,3.498072395,3.510561007,3.519202253,3.587809654,3.344700579
Tsta3,4.791289619,4.824130792,4.920780252,4.56651557,4.634034471,4.817368457,4.810108645,4.985148817
Zfp623,1.920778771,1.753462569,1.535307336,1.531562202,1.504189156,1.587221213,1.769526121,1.591264489
Zfp707,3.924718187,3.627306489,3.640314099,3.330438101,3.053604268,3.482827045,3.241539773,3.216069542
Ccdc166,3.218701861,2.979999136,2.758583284,2.594925948,2.630978174,3.112415481,2.248169533,2.022785005
Fam83h,0.539764772,0.820078243,0.186102661,-0.012289422,-0.58869585,-0.51950869,-0.723164362,-0.431304695
Scrib,4.312025685,4.022791392,4.37980751,4.13448927,4.211224864,3.931818044,4.395143639,4.162398023
Puf60,6.605754338,6.639906574,6.553343616,6.604456368,6.455845027,6.567284463,6.446684727,6.568152232
Nrbp2,-0.760617872,-1.044502913,-1.242866438,-1.468344332,-0.035829772,-0.712758239,-0.423728786,-1.153879393
Gm19945,2.671972513,3.117005787,2.743232586,2.796923055,2.550454845,2.916816139,1.847235335,2.663499144
Plec,6.106592718,5.879788312,5.942145849,5.879788312,6.3220256,5.790204197,6.106592718,5.790204197
Parp10,4.828330196,4.61818315,4.616402552,4.675725008,4.734583825,4.76725839,4.85071348,4.498056185
Grina,5.598624004,5.698201637,5.74074391,5.726870344,5.602016207,5.851715689,5.659415759,5.676815916
Spatc1,-2.073282622,-3.316232923,-1.474116362,-0.831299695,-1.844982986,-3.35242125,-4.208107507,-5.443628821
Smpd5,3.109975985,2.576748824,2.38328274,2.129779152,2.878969757,2.354508809,2.507345126,1.666105538
Oplah,1.136542766,0.408884199,0.017037149,-0.418634447,0.028628079,-0.060929338,-0.931026909,-1.700595053
Exosc4,4.363294839,4.464006833,4.146950594,4.252138297,3.888177535,4.090868186,4.070821637,4.200421866
Gpaa1,4.146926774,4.034165458,4.033684468,3.854914964,3.927011809,3.886132088,3.888172869,3.899766132
Cyc1,5.966284532,6.023201291,6.171831961,6.027777496,6.117305055,6.037219804,6.087328957,6.196055276
Sharpin,5.452641228,5.401294175,5.376354262,5.341320379,5.633852499,5.44179541,5.523313156,5.025088556
Maf1,6.72532003,6.658137134,6.698420259,6.550323564,6.66904208,6.771225315,6.528533507,6.625997701
Hgh1,3.433034308,3.587434677,3.500321386,3.602084466,3.51163003,3.650605265,3.39714499,3.51662457
Mroh1,3.234776817,3.156875428,3.290851137,3.071589554,3.422491745,3.372224494,3.657041444,3.461126825
Bop1,4.999745855,5.001561219,5.138541559,5.067162453,5.21534744,4.967379752,5.129574631,5.149398315
Scx,-1.319100002,-1.52150893,-0.876155865,-1.482531833,-0.590776257,-2.853810788,-1.482531833,-2.817622461
Hsf1,4.6578174,4.485889924,4.330039427,4.40852501,4.470913593,4.471496978,4.555849418,4.403061826
Dgat1,3.875048962,3.587431222,3.508226265,3.40630721,4.812628019,4.380467096,4.211929286,4.340823993
Scrt1,-2.946279336,-2.24214699,-4.153735751,-3.55625814,-1.914823826,-2.789327479,-2.257520458,-2.919779965
Fbxl6,5.034259543,4.897759771,5.172584554,4.887358407,5.089682594,4.864360333,5.122386252,5.065582031
Slc52a2,2.835293696,3.057870202,2.796747718,3.134320275,3.155583909,3.142156419,3.29079974,3.091408811
Adck5,2.506250076,2.230927981,2.866302895,2.518500561,2.82520306,2.32590986,3.226945827,2.904235771
Cpsf1,4.706939146,4.627835528,4.836761693,4.785159661,4.866227294,4.695409964,4.821182501,4.753921311
